ds,yhat,yhat_lower,yhat_upper
2020-03-29,1717.9115465360865,-2231.7301125470217,5373.069446171602
2020-03-30,10739.851796568717,6755.502612277713,14716.53094744933
2020-03-31,12317.885635183977,8196.696291749811,16617.578419587542
2020-04-01,12228.904392606515,8315.155451634255,16312.639528626867
2020-04-02,11790.73164862986,7928.090770947877,15929.875840830271
2020-04-03,10941.869878958865,6837.800988919608,15134.008719411804
2020-04-04,1446.3164952159204,-2439.967241445199,5379.367594354244
2020-04-05,149.72527693637858,-3897.4117850651746,4275.612881334787
2020-04-06,9177.550278227174,4981.190504744796,13547.218930875053
2020-04-07,10778.66492059328,6720.664883254935,14587.099538535385
2020-04-08,10730.770323565086,7056.132455548161,14947.986555684834
2020-04-09,10352.132296185777,6365.875472646162,14050.81966777006
2020-04-10,9581.305781638563,5746.765387556998,13783.63609720687
2020-04-11,181.9378210594441,-3910.81955673347,4436.830110667632
2020-04-12,-1001.0745217283675,-5276.31749734846,2697.9099527808253
2020-04-13,8156.566016168415,4071.396471459839,12040.945042558615
2020-04-14,9902.192003343951,6222.258033001711,13619.590888395174
2020-04-15,10011.60512708911,5858.7688838905915,13961.817095634895
2020-04-16,9800.847624780836,5831.993900673645,13833.62796546954
2020-04-17,9205.969390215892,5051.825201226945,13392.803387393398
2020-04-18,-12.119122003892699,-4201.630410250216,4144.88715069011
2020-04-19,-1011.4328798721745,-5229.380511533025,2863.775212489029
2020-04-20,8329.298860770126,4443.793927333966,12269.294090764195
2020-04-21,10254.33207608894,6316.778023435103,14347.18803296038
2020-04-22,10536.408151956624,6323.960827749938,14483.411107187832
2020-04-23,10488.592072516867,6474.562712684704,14400.50429936406
2020-04-24,10044.105099616581,5862.092025759745,14276.010125989118
2020-04-25,961.2405106636525,-3004.585396216105,4680.550152015114
2020-04-26,79.63621227123258,-4021.2601992750133,3850.138507133871
2020-04-27,9518.538834060908,5445.145241461438,13531.357412725878
2020-04-28,11520.549298165879,7456.000126377498,15500.918192201098
2020-04-29,11857.161024716297,7789.551813315134,15813.568866497802
2020-04-30,11840.6272034328,7747.580161851011,15742.982302618277
2020-05-01,11403.81289624225,7262.478330475125,15553.046547149967
2020-05-02,2305.1200519137856,-1536.0292928197166,6340.231696592598
2020-05-03,1384.759002096498,-2457.2149403538197,5297.213147310165
2020-05-04,10775.122859378047,6897.280996080104,14991.96228089402
2020-05-05,12708.145957549508,8557.874609524963,16716.755359760595
2020-05-06,12957.176169682978,8707.925930377209,16920.25001062979
2020-05-07,12836.680048138103,9031.640105019247,17102.058768368483
2020-05-08,12282.046567390871,8132.420864149403,16237.887432793383
2020-05-09,3054.456838238868,-1140.094858337102,6942.52054842886
2020-05-10,1997.094631661671,-1884.3973874341116,5978.798770622319
2020-05-11,11233.333713988159,7321.70472840814,15408.522213954044
2020-05-12,13010.393729169044,8875.5074239143,16738.998842009234
2020-05-13,13104.777831122943,9004.188903134978,17135.028883177933
2020-05-14,12834.030791256784,9196.962961223855,16982.71941840745
2020-05-15,12136.475840657913,7976.779885286173,16221.148485512012
2020-05-16,2776.0209619124835,-1347.8419372377223,6786.4590298244175
2020-05-17,1598.3109117254044,-2230.8955443835753,5829.429535156922
2020-05-18,10728.862301356514,6692.046701234903,14744.565361783847
2020-05-19,12416.674648247512,8321.265018778808,16426.027593353818
2020-05-20,12439.631603356065,8525.44877555836,16716.166378292473
2020-05-21,12116.231885086181,8244.784825306348,15960.537696539384
2020-05-22,11385.30876750082,7149.506831815116,15575.432850834977
2020-05-23,2010.8291993992598,-2017.7800497209425,6021.185753120486
2020-05-24,838.0489603134902,-3094.0897010767126,4768.641984650419
2020-05-25,9991.66106872706,5829.217253153956,13947.281872822357
2020-05-26,11719.430009699594,7662.3445073055145,15695.918789955755
2020-05-27,11797.625416626168,8044.242988936967,15835.15894305535
2020-05-28,11542.793956717705,7624.41744236876,15542.493612404607
2020-05-29,10891.52729648932,7162.788345919357,14635.13976488292
2020-05-30,1605.316083486694,-2312.6306087929447,5432.072510574428
2020-05-31,526.7650702901901,-3347.866204755915,4497.710256570796
2020-06-01,9777.805203369395,5719.591643947195,13857.06389270782
2020-06-02,11603.393775193234,7587.08458062674,15781.058459573627
2020-06-03,11777.014759293252,8024.9034172093325,15575.049999482257
2020-06-04,11612.516553893272,7767.151947962877,15719.530504759003
2020-06-05,11043.943511800097,6815.022895870407,14961.492727447438
2020-06-06,1830.4497526346868,-1935.267624476449,6029.461420893596
2020-06-07,812.5690348793341,-3115.491920129198,4538.116436178563
2020-06-08,10110.475282919742,6031.600215723779,14010.073496179968
2020-06-09,11967.723788544514,7944.098244819393,15911.958166984874
2020-06-10,12156.78429908308,7886.65651918988,15978.522000489058
2020-06-11,11990.902501800383,7789.526105725236,16161.396820455788
2020-06-12,11403.945772052488,7341.35520305688,15588.73330016117
2020-06-13,2155.321387705446,-1840.8260506633465,6071.1842456797285
2020-06-14,1086.240914940061,-2875.5027001550898,4924.337482255871
2020-06-15,10317.965510937534,6479.726771484005,14178.935825629558
2020-06-16,12095.52252930896,8046.8375561128305,15894.005965287195
2020-06-17,12193.205216410483,8322.455744853698,16060.485544220846
2020-06-18,11926.392776142093,7923.508527871722,15860.02023975404
2020-06-19,11231.347615956574,7281.394132355913,15185.670360201011
2020-06-20,1870.0790749275002,-2020.133414517412,5776.239539522267
2020-06-21,686.5485659987171,-3265.6992589802826,4425.263911166412
2020-06-22,9804.852206779082,5556.259531516994,13790.810284617108
2020-06-23,11472.872723308032,7257.157285331613,15643.582421696197
2020-06-24,11467.713855511207,7737.558787810094,15534.164841720656
2020-06-25,11107.45598944887,7047.955430197064,15091.391917562294
2020-06-26,10330.891254343633,6279.275870168805,14455.665657512158
2020-06-27,902.3287557145995,-3113.5142306553994,4927.846447998234
2020-06-28,-332.2538360178605,-4160.488516674086,3610.3065514819277
2020-06-29,8752.924908416171,4506.266134358614,12688.479927703202
2020-06-30,10407.061800856865,6499.5436212698005,14613.378088496685
2020-07-01,10408.171199004322,6299.461969436107,14188.019627147589
2020-07-02,10074.817139855659,6260.9078698384055,13804.068436279995
2020-07-03,9345.834195597328,5397.152624921297,13361.614486993518
2020-07-04,-6.931968025743117,-3844.892596781916,3878.951853816257
2020-07-05,-1146.2879821953338,-5103.665002387837,2651.292205738145
2020-07-06,8052.276987349778,4014.4881602048686,12103.416083843847
2020-07-07,9836.286718216119,5633.301976774891,13782.90234759552
2020-07-08,9981.71270516961,5903.7147954572865,13927.220317073907
2020-07-09,9804.746972607783,5635.831690730747,13790.808590374116
2020-07-10,9241.570812527805,5509.887500498766,12978.400755158349
2020-07-11,53.209415433449976,-3994.614430806998,3974.2539177400326
2020-07-12,-918.2524289656649,-4758.367102868589,3144.139034424057
2020-07-13,8448.542331436485,4308.7761291015095,12353.563260073954
2020-07-14,10397.923818968115,6361.274164284239,14242.308744631631
2020-07-15,10702.696395394525,6857.5151342583895,14768.79252005348
2020-07-16,10675.97752245268,6708.884935668422,14789.576673034297
2020-07-17,10251.030799265764,6470.900983854609,14131.955463504099
2020-07-18,1186.181779589656,-3028.4705193973614,5299.737880560289
2020-07-19,321.0904464921714,-3930.7690930300473,4489.683330991874
2020-07-20,9775.015030312212,6103.933428352725,14022.186349464693
2020-07-21,11790.55726227109,7569.354506922971,16168.111355810644
2020-07-22,12139.20033173854,7958.238989711591,15987.21684270957
2020-07-23,12133.176087572256,8060.385027190759,16393.035772376956
2020-07-24,11705.317356576128,7784.571024242384,15811.537125953553
2020-07-25,2613.9835586523423,-1484.3336197182502,6609.494326960583
2020-07-26,1699.3332713969776,-2454.8168416685407,5640.795917300312
2020-07-27,11081.578408252411,6923.22894921269,14851.752732414467
2020-07-28,13004.71028514301,8978.858221913175,16826.265016612364
2020-07-29,13242.009226478569,9354.498353531508,17151.111691079273
2020-07-30,13107.874826824738,8984.090245219768,17368.321305718797
2020-07-31,12537.63349914034,8474.566827384197,16257.09341576004
2020-08-01,3292.4124127210234,-361.33215783285374,7392.028123495267
2020-08-02,2215.3545450645806,-1960.7636882797108,6342.936350779579
2020-08-03,11429.810708860956,7520.003501739841,15221.981850341124
2020-08-04,13183.00012724227,9122.173242971967,16980.497810654968
2020-08-05,13251.452581628306,9027.95365462975,17083.72304115973
2020-08-06,12952.77066740404,8915.256853256129,17085.71271574948
2020-08-07,12225.370225118953,8187.91611789581,15981.812124565364
2020-08-08,2833.289473914434,-1239.7315993173063,6580.091187378425
2020-08-09,1622.3429521675962,-2606.2836916167,5655.403077922058
2020-08-10,10718.257436338157,6876.968977030174,14496.434314425469
2020-08-11,12370.282620690446,8143.75555913142,16143.122456328418
2020-08-12,12356.590667167377,8296.469596768617,16500.257179758177
2020-08-13,11996.004096354878,8213.05775702099,15950.200604473224
2020-08-14,11227.710853914867,7239.898744199497,15027.780840219635
2020-08-15,1816.0576588141357,-1853.2297606711777,5974.17036958341
2020-08-16,606.6981191712202,-3423.000113766019,4735.068067816335
2020-08-17,9724.732955875694,5876.45207406267,13785.945829493941
2020-08-18,11418.33507399988,7155.200344113954,15540.564893243283
2020-08-19,11464.173330992537,7220.128483875461,15318.18835277936
2020-08-20,11179.174002216227,7127.928697146524,15110.380216522351
2020-08-21,10500.278104031711,6358.689376406115,14524.071299651176
2020-08-22,1189.284816350717,-2706.970249395489,4815.741140641829
2020-08-23,89.05645162992187,-4118.637531326092,4062.0860988252343
2020-08-24,9321.721119084836,5362.38294428471,13314.714070036149
2020-08-25,11132.364503309118,7104.310326510006,15069.576263614901
2020-08-26,11294.523182358975,7233.059920063163,15257.632860174828
2020-08-27,11122.016991353777,7030.494975453296,15201.370717623253
2020-08-28,10548.777053487915,6510.207558582709,14772.008775707354
2020-08-29,1333.75817528048,-3031.702758935769,5027.370612932606
2020-08-30,317.20953129124246,-3745.3622979245038,4630.65383491229
2020-08-31,9618.938323809196,5695.598647065337,13681.56066966898
2020-09-01,11482.056461569027,7317.801392925134,15355.547936560073
